order_id,date,unit_price,quantity,gross_revenue,net_revenue,product_title,item_id,province,city,source,year,month,quarter,day_of_week,is_weekend,year_month,revenue_per_unit,ml_fee_pct,cpi_index,gross_revenue_real,unit_price_real
2000004886252378,2023-01-06,999.0,1.0,999.0,,,867078087,Capital Federal,Villa Urquiza,CNX,2023,1,1,4,False,2023-01,999.0,,100.0,999.0,999.0
2000004882039612,2023-01-06,799.0,1.0,799.0,,,1164456488,Capital Federal,Almagro,CNX,2023,1,1,4,False,2023-01,799.0,,100.0,799.0,799.0
2000004889340356,2023-01-07,1099.0,1.0,1099.0,,,1224328728,Buenos Aires,,CNX,2023,1,1,5,True,2023-01,1099.0,,100.0,1099.0,1099.0
2000004889163960,2023-01-07,849.0,1.0,849.0,,,607395641,Buenos Aires,,CNX,2023,1,1,5,True,2023-01,849.0,,100.0,849.0,849.0
2000004894030328,2023-01-08,499.0,1.0,499.0,,,701321576,Buenos Aires,Tandil,CNX,2023,1,1,6,True,2023-01,499.0,,100.0,499.0,499.0
2000004893003894,2023-01-08,1099.0,1.0,1099.0,,,844983758,Capital Federal,Flores,CNX,2023,1,1,6,True,2023-01,1099.0,,100.0,1099.0,1099.0
2000004912026162,2023-01-11,699.0,1.0,699.0,,,1142057561,Capital Federal,Chacarita,CNX,2023,1,1,2,False,2023-01,699.0,,100.0,699.0,699.0
2000004928208822,2023-01-13,2999.0,1.0,2999.0,,,1311339349,Córdoba,General Roca,CNX,2023,1,1,4,False,2023-01,2999.0,,100.0,2999.0,2999.0
2000004928675226,2023-01-13,749.0,1.0,749.0,,,872945531,Buenos Aires,Temperley,CNX,2023,1,1,4,False,2023-01,749.0,,100.0,749.0,749.0
2000004935562126,2023-01-15,949.0,1.0,949.0,,,820541296,Capital Federal,Villa Urquiza,CNX,2023,1,1,6,True,2023-01,949.0,,100.0,949.0,949.0
2000004972690534,2023-01-21,699.0,1.0,699.0,,,905091715,Capital Federal,Bs as,CNX,2023,1,1,5,True,2023-01,699.0,,100.0,699.0,699.0
2000004978285768,2023-01-22,1299.0,1.0,1299.0,,,614649085,Buenos Aires,Tortuguitas,CNX,2023,1,1,6,True,2023-01,1299.0,,100.0,1299.0,1299.0
2000004977492932,2023-01-22,1199.0,1.0,1199.0,,,612662901,Córdoba,Bell ville,CNX,2023,1,1,6,True,2023-01,1199.0,,100.0,1199.0,1199.0
2000004990793858,2023-01-24,999.0,1.0,999.0,,,625812530,Buenos Aires,Victoria,CNX,2023,1,1,1,False,2023-01,999.0,,100.0,999.0,999.0
2000004989382984,2023-01-24,849.0,1.0,849.0,,,750839857,Buenos Aires,Victoria,CNX,2023,1,1,1,False,2023-01,849.0,,100.0,849.0,849.0
2000004989384360,2023-01-24,749.0,1.0,749.0,,,872945531,Buenos Aires,Victoria,CNX,2023,1,1,1,False,2023-01,749.0,,100.0,749.0,749.0
2000004989760122,2023-01-24,1099.0,1.0,1099.0,,,1148735828,,,CNX,2023,1,1,1,False,2023-01,1099.0,,100.0,1099.0,1099.0
2000004988010958,2023-01-24,1099.0,1.0,1099.0,,,1148735828,,,CNX,2023,1,1,1,False,2023-01,1099.0,,100.0,1099.0,1099.0
2000004989382966,2023-01-24,999.0,1.0,999.0,,,625812530,Buenos Aires,Victoria,CNX,2023,1,1,1,False,2023-01,999.0,,100.0,999.0,999.0
2000004999796152,2023-01-25,899.0,1.0,899.0,,,1136334610,Buenos Aires,Turdera,CNX,2023,1,1,2,False,2023-01,899.0,,100.0,899.0,899.0
2000005010165200,2023-01-27,699.0,1.0,699.0,,,1145384042,Córdoba,Villa del Rosario,CNX,2023,1,1,4,False,2023-01,699.0,,100.0,699.0,699.0
2000005022618254,2023-01-30,1049.0,1.0,1049.0,,,704142864,,,CNX,2023,1,1,0,False,2023-01,1049.0,,100.0,1049.0,1049.0
2000005043464726,2023-02-02,999.0,1.0,999.0,,,905910028,Buenos Aires,Pilar,CNX,2023,2,1,3,False,2023-02,999.0,,106.0,942.4528301886792,942.4528301886792
2000005049042322,2023-02-03,1199.0,1.0,1199.0,,,612662901,Córdoba,Santa Eufemia,CNX,2023,2,1,4,False,2023-02,1199.0,,106.0,1131.132075471698,1131.132075471698
2000005057236432,2023-02-04,499.0,1.0,499.0,,,838220448,Buenos Aires,banfield,CNX,2023,2,1,5,True,2023-02,499.0,,106.0,470.75471698113205,470.75471698113205
2000005066301878,2023-02-06,799.0,1.0,799.0,,,611027235,Córdoba,Santa Eufemia,CNX,2023,2,1,0,False,2023-02,799.0,,106.0,753.7735849056604,753.7735849056604
2000005100209688,2023-02-11,1099.0,1.0,1099.0,,,613414686,Capital Federal,Flores,CNX,2023,2,1,5,True,2023-02,1099.0,,106.0,1036.7924528301887,1036.7924528301887
2000005105663736,2023-02-12,799.0,1.0,799.0,,,872947209,Santa Fe,las rosas,CNX,2023,2,1,6,True,2023-02,799.0,,106.0,753.7735849056604,753.7735849056604
2000005119052024,2023-02-14,1199.0,1.0,1199.0,,,612662679,Capital Federal,Almagro,CNX,2023,2,1,1,False,2023-02,1199.0,,106.0,1131.132075471698,1131.132075471698
2000005139530580,2023-02-18,1199.0,1.0,1199.0,,,1106376104,Buenos Aires,General San Martín,CNX,2023,2,1,5,True,2023-02,1199.0,,106.0,1131.132075471698,1131.132075471698
2000005140795866,2023-02-18,599.0,1.0,599.0,,,1145280782,Entre Ríos,Paraná,CNX,2023,2,1,5,True,2023-02,599.0,,106.0,565.0943396226415,565.0943396226415
2000005161393386,2023-02-22,799.0,1.0,799.0,,,905091715,Buenos Aires,Lomas de Zamora,CNX,2023,2,1,2,False,2023-02,799.0,,106.0,753.7735849056604,753.7735849056604
2000005169620182,2023-02-23,1199.0,1.0,1199.0,,,1148735828,Córdoba,La Para,CNX,2023,2,1,3,False,2023-02,1199.0,,106.0,1131.132075471698,1131.132075471698
2000005191220296,2023-02-27,799.0,1.0,799.0,,,905075535,Buenos Aires,Tres de febrero,CNX,2023,2,1,0,False,2023-02,799.0,,106.0,753.7735849056604,753.7735849056604
2000005188289368,2023-02-27,1299.0,1.0,1299.0,,,1144453649,Capital Federal,Caballito,CNX,2023,2,1,0,False,2023-02,1299.0,,106.0,1225.4716981132076,1225.4716981132076
2000005199859040,2023-03-01,2999.0,1.0,2999.0,,,1311339349,Capital Federal,Recoleta,CNX,2023,3,1,2,False,2023-03,2999.0,,112.996,2654.076250486743,2654.076250486743
2000005229960358,2023-03-06,999.0,1.0,999.0,,,1144440523,Buenos Aires,Tigre,CNX,2023,3,1,0,False,2023-03,999.0,,112.996,884.1020921094552,884.1020921094552
2000005232518534,2023-03-06,1099.0,1.0,1099.0,,,883265694,Capital Federal,Caballito,CNX,2023,3,1,0,False,2023-03,1099.0,,112.996,972.6008000283196,972.6008000283196
2000005247380280,2023-03-08,1399.0,1.0,1399.0,,,704142864,Buenos Aires,Quilmes Oeste,CNX,2023,3,1,2,False,2023-03,1399.0,,112.996,1238.0969237849126,1238.0969237849126
2000005281374988,2023-03-14,1299.0,1.0,1299.0,,,615693193,,,CNX,2023,3,1,1,False,2023-03,1299.0,,112.996,1149.5982158660483,1149.5982158660483
2000005290171522,2023-03-16,1499.0,1.0,1499.0,,,1148608023,Buenos Aires,Villa la Florida,CNX,2023,3,1,3,False,2023-03,1499.0,,112.996,1326.5956317037771,1326.5956317037771
2000005301349904,2023-03-16,899.0,1.0,899.0,,,905075535,Capital Federal,Caballito,CNX,2023,3,1,3,False,2023-03,899.0,,112.996,795.6033841905909,795.6033841905909
2000005308279508,2023-03-18,999.0,1.0,999.0,,,1320193530,Buenos Aires,,CNX,2023,3,1,5,True,2023-03,999.0,,112.996,884.1020921094552,884.1020921094552
2000005325850046,2023-03-21,899.0,1.0,899.0,,,813758069,Capital Federal,Velez Sarsfield,CNX,2023,3,1,1,False,2023-03,899.0,,112.996,795.6033841905909,795.6033841905909
2000005348811462,2023-03-25,1299.0,1.0,1299.0,,,1125819904,Capital Federal,Mataderos,CNX,2023,3,1,5,True,2023-03,1299.0,,112.996,1149.5982158660483,1149.5982158660483
2000005371730552,2023-03-29,999.0,1.0,999.0,,,607395641,Capital Federal,,CNX,2023,3,1,2,False,2023-03,999.0,,112.996,884.1020921094552,884.1020921094552
2000005379981398,2023-03-30,1499.0,1.0,1499.0,,,844983758,Neuquén,San Martin de los Andes,CNX,2023,3,1,3,False,2023-03,1499.0,,112.996,1326.5956317037771,1326.5956317037771
2000005425382440,2023-04-07,1499.0,1.0,1499.0,,,1145384067,Capital Federal,,CNX,2023,4,2,4,False,2023-04,1499.0,,121.6967,1231.7507376946128,1231.7507376946128
2000005423380334,2023-04-07,499.0,1.0,499.0,,,605433049,Santa Fe,,CNX,2023,4,2,4,False,2023-04,499.0,,121.6967,410.0357692525763,410.0357692525763
2000005453868714,2023-04-12,1699.0,1.0,1699.0,,,1148608023,Capital Federal,Caballito,CNX,2023,4,2,2,False,2023-04,1699.0,,121.6967,1396.0937313830202,1396.0937313830202
2000005450544670,2023-04-12,7900.0,1.0,7900.0,,,1198536898,Santa Fe,Rosario,CNX,2023,4,2,2,False,2023-04,7900.0,,121.6967,6491.54825069209,6491.54825069209
2000005457889514,2023-04-13,1699.0,1.0,1699.0,,,614649085,Capital Federal,Caballito,CNX,2023,4,2,3,False,2023-04,1699.0,,121.6967,1396.0937313830202,1396.0937313830202
2000005462143824,2023-04-13,1399.0,1.0,1399.0,,,612662901,Santa Fe,Santa Fe,CNX,2023,4,2,3,False,2023-04,1399.0,,121.6967,1149.5792408504092,1149.5792408504092
2000005458668208,2023-04-13,1199.0,1.0,1199.0,,,1320193530,Capital Federal,retiro,CNX,2023,4,2,3,False,2023-04,1199.0,,121.6967,985.2362471620019,985.2362471620019
2000005464628628,2023-04-14,999.0,1.0,999.0,,,1144440523,Capital Federal,Villa Urquiza,CNX,2023,4,2,4,False,2023-04,999.0,,121.6967,820.8932534735945,820.8932534735945
2000005468473724,2023-04-14,1299.0,1.0,1299.0,,,780727501,Neuquén,Rincón De Los Sauces,CNX,2023,4,2,4,False,2023-04,1299.0,,121.6967,1067.4077440062056,1067.4077440062056
2000005492002726,2023-04-18,899.0,1.0,899.0,,,905091715,Capital Federal,Bs As,CNX,2023,4,2,1,False,2023-04,899.0,,121.6967,738.7217566293909,738.7217566293909
2000005490121542,2023-04-18,1499.0,1.0,1499.0,,,704142864,Buenos Aires,Lanús Oeste,CNX,2023,4,2,1,False,2023-04,1499.0,,121.6967,1231.7507376946128,1231.7507376946128
2000005537189800,2023-04-26,1199.0,1.0,1199.0,,,1339770982,Capital Federal,La Boca,CNX,2023,4,2,2,False,2023-04,1199.0,,121.6967,985.2362471620019,985.2362471620019
2000005547924710,2023-04-28,999.0,1.0,999.0,,,872945531,Buenos Aires,Luján,CNX,2023,4,2,4,False,2023-04,999.0,,121.6967,820.8932534735945,820.8932534735945
2000005557014378,2023-04-29,1399.0,1.0,1399.0,,,1406423064,Capital Federal,Mataderos,CNX,2023,4,2,5,True,2023-04,1399.0,,121.6967,1149.5792408504092,1149.5792408504092
2000005567962148,2023-05-02,1899.0,1.0,1899.0,,,614649085,Capital Federal,La Boca,CNX,2023,5,2,1,False,2023-05,1899.0,,131.9192,1439.5175228473188,1439.5175228473188
2000005567953636,2023-05-02,999.0,1.0,999.0,,,882771023,Capital Federal,La Boca,CNX,2023,5,2,1,False,2023-05,999.0,,131.9192,757.2817300286843,757.2817300286843
2000005582889114,2023-05-04,1899.0,1.0,1899.0,,,1144453649,Buenos Aires,mar del plata,CNX,2023,5,2,3,False,2023-05,1899.0,,131.9192,1439.5175228473188,1439.5175228473188
2000005591639720,2023-05-05,1299.0,1.0,1299.0,,,607395641,Buenos Aires,La Plata,CNX,2023,5,2,4,False,2023-05,1299.0,,131.9192,984.6936609682292,984.6936609682292
2000005611473132,2023-05-08,1699.0,1.0,1699.0,,,1136291231,Chubut,el maiten,CNX,2023,5,2,0,False,2023-05,1699.0,,131.9192,1287.909568887622,1287.909568887622
2000005622314088,2023-05-10,999.0,1.0,999.0,,,611027235,,,CNX,2023,5,2,2,False,2023-05,999.0,,131.9192,757.2817300286843,757.2817300286843
2000005648814054,2023-05-14,899.0,1.0,899.0,,,607036320,Buenos Aires,Bahía Blanca,CNX,2023,5,2,6,True,2023-05,899.0,,131.9192,681.477753048836,681.477753048836
2000005657378690,2023-05-15,999.0,1.0,999.0,,,1144440523,Capital Federal,Flores,CNX,2023,5,2,0,False,2023-05,999.0,,131.9192,757.2817300286843,757.2817300286843
2000005698943528,2023-05-22,999.0,1.0,999.0,,,1106401052,Buenos Aires,Ramos Mejía,CNX,2023,5,2,0,False,2023-05,999.0,,131.9192,757.2817300286843,757.2817300286843
2000005702148206,2023-05-22,1399.0,1.0,1399.0,,,1148623889,Capital Federal,Floresta,CNX,2023,5,2,0,False,2023-05,1399.0,,131.9192,1060.4976379480775,1060.4976379480775
2000005741542804,2023-05-29,1499.0,1.0,1499.0,,,704142864,Capital Federal,Parque Avellaneda,CNX,2023,5,2,0,False,2023-05,1499.0,,131.9192,1136.3016149279258,1136.3016149279258
2000005748935936,2023-05-30,799.0,1.0,799.0,,,674522362,,,CNX,2023,5,2,1,False,2023-05,799.0,,131.9192,605.6737760689878,605.6737760689878
2000005774449282,2023-06-02,1899.0,1.0,1899.0,,,614649085,Capital Federal,Almagro,CNX,2023,6,2,4,False,2023-06,1899.0,,142.2089,1335.3594606244758,1335.3594606244758
2000005822148550,2023-06-09,1699.0,1.0,1699.0,,,704142864,Entre Ríos,,CNX,2023,6,2,4,False,2023-06,1699.0,,142.2089,1194.7212867830353,1194.7212867830353
2000005843609000,2023-06-13,1499.0,1.0,1499.0,,,615693193,Buenos Aires,Lanús,CNX,2023,6,2,1,False,2023-06,1499.0,,142.2089,1054.0831129415951,1054.0831129415951
2000005855462586,2023-06-14,999.0,1.0,999.0,,,1106401052,Capital Federal,Flores,CNX,2023,6,2,2,False,2023-06,999.0,,142.2089,702.4876783379943,702.4876783379943
2000005863877228,2023-06-15,1649.0,1.0,1649.0,,,1320193530,Capital Federal,,CNX,2023,6,2,3,False,2023-06,1649.0,,142.2089,1159.5617433226753,1159.5617433226753
2000005860621420,2023-06-15,399.0,1.0,399.0,,,615692936,Capital Federal,Belgrano,CNX,2023,6,2,3,False,2023-06,399.0,,142.2089,280.5731568136734,280.5731568136734
2000005868737374,2023-06-16,999.0,1.0,999.0,,,1139375851,Capital Federal,Villa Crespo,CNX,2023,6,2,4,False,2023-06,999.0,,142.2089,702.4876783379943,702.4876783379943
2000005870436966,2023-06-16,799.0,1.0,799.0,,,608356037,Capital Federal,,CNX,2023,6,2,4,False,2023-06,799.0,,142.2089,561.849504496554,561.849504496554
2000005882175726,2023-06-19,1699.0,1.0,1699.0,,,704142864,Córdoba,Córdoba,CNX,2023,6,2,0,False,2023-06,1699.0,,142.2089,1194.7212867830353,1194.7212867830353
2000005885890636,2023-06-19,1599.0,1.0,1599.0,,,905910028,Misiones,Ruiz de Montoya,CNX,2023,6,2,0,False,2023-06,1599.0,,142.2089,1124.4021998623152,1124.4021998623152
2000005885689350,2023-06-19,4130.0,1.0,4130.0,,,1299142023,Misiones,Ruiz de Montoya,CNX,2023,6,2,0,False,2023-06,4130.0,,142.2089,2904.1782898257425,2904.1782898257425
2000005888258834,2023-06-20,1199.0,2.0,2398.0,,,1106401052,Capital Federal,villa Urquiza,CNX,2023,6,2,1,False,2023-06,1199.0,,142.2089,1686.2517043588691,843.1258521794346
2000005891968378,2023-06-20,1199.0,1.0,1199.0,,,1142057561,Capital Federal,,CNX,2023,6,2,1,False,2023-06,1199.0,,142.2089,843.1258521794346,843.1258521794346
2000005897835536,2023-06-21,1699.0,1.0,1699.0,,,704142864,Santa Fe,,CNX,2023,6,2,2,False,2023-06,1699.0,,142.2089,1194.7212867830353,1194.7212867830353
2000005908666806,2023-06-23,1199.0,1.0,1199.0,,,1142057561,Capital Federal,,CNX,2023,6,2,4,False,2023-06,1199.0,,142.2089,843.1258521794346,843.1258521794346
2000005941104796,2023-06-28,1599.0,1.0,1599.0,,,1320193530,Capital Federal,Balvanera,CNX,2023,6,2,2,False,2023-06,1599.0,,142.2089,1124.4021998623152,1124.4021998623152
2000005955266298,2023-06-30,699.0,1.0,699.0,,,611027108,Buenos Aires,La Plata Gonnet,CNX,2023,6,2,4,False,2023-06,699.0,,142.2089,491.53041757583384,491.53041757583384
2000005951216104,2023-06-30,1199.0,1.0,1199.0,,,1145384042,Buenos Aires,Rojas,CNX,2023,6,2,4,False,2023-06,1199.0,,142.2089,843.1258521794346,843.1258521794346
2000005970837644,2023-07-03,1099.0,1.0,1099.0,,,872945531,Capital Federal,,CNX,2023,7,3,0,False,2023-07,1099.0,,150.7414,729.0631505346241,729.0631505346241
2000005987203438,2023-07-05,1199.0,1.0,1199.0,,,611027235,Buenos Aires,Banfield,CNX,2023,7,3,2,False,2023-07,1199.0,,150.7414,795.4019267434162,795.4019267434162
2000005987148380,2023-07-05,449.0,1.0,449.0,,,615692936,Buenos Aires,Banfield,CNX,2023,7,3,2,False,2023-07,449.0,,150.7414,297.86110517747613,297.86110517747613
2000006041758342,2023-07-13,3000.0,1.0,3000.0,,,1431979574,Buenos Aires,Ashburn,CNX,2023,7,3,3,False,2023-07,3000.0,,150.7414,1990.1632862637605,1990.1632862637605
2000006048991904,2023-07-14,2299.0,1.0,2299.0,,,844983758,Buenos Aires,Lomas de Zamora,CNX,2023,7,3,4,False,2023-07,2299.0,,150.7414,1525.1284650401283,1525.1284650401283
2000006088196676,2023-07-20,1199.0,1.0,1199.0,,,1139375851,Córdoba,Córdoba,CNX,2023,7,3,3,False,2023-07,1199.0,,150.7414,795.4019267434162,795.4019267434162
2000006098278226,2023-07-21,1099.0,1.0,1099.0,,,1164808487,Capital Federal,San Nicolás,CNX,2023,7,3,4,False,2023-07,1099.0,,150.7414,729.0631505346241,729.0631505346241
2000006098276242,2023-07-21,1499.0,1.0,1499.0,,,1164456488,Capital Federal,San Nicolás,CNX,2023,7,3,4,False,2023-07,1499.0,,150.7414,994.4182553697923,994.4182553697923
2000006101590796,2023-07-22,1699.0,1.0,1699.0,,,905910028,Buenos Aires,Lomas de Zamora,CNX,2023,7,3,5,True,2023-07,1699.0,,150.7414,1127.0958077873763,1127.0958077873763
2000006131911408,2023-07-26,1699.0,1.0,1699.0,,,704142864,Buenos Aires,Manuel J. Cobo,CNX,2023,7,3,2,False,2023-07,1699.0,,150.7414,1127.0958077873763,1127.0958077873763
2000006132973868,2023-07-27,2697.0,1.0,2697.0,,,1401229902,Buenos Aires,,CNX,2023,7,3,3,False,2023-07,2697.0,,150.7414,1789.1567943511204,1789.1567943511204
2000006160630232,2023-07-31,1899.0,1.0,1899.0,,,905910028,,,CNX,2023,7,3,0,False,2023-07,1899.0,,150.7414,1259.7733602049602,1259.7733602049602
2000006156867780,2023-07-31,1999.0,1.0,1999.0,,,1363107773,Capital Federal,,CNX,2023,7,3,0,False,2023-07,1999.0,,150.7414,1326.1121364137523,1326.1121364137523
2000006163691824,2023-08-01,1199.0,1.0,1199.0,,,1106401052,Entre Ríos,Paraná,CNX,2023,8,3,1,False,2023-08,1199.0,,160.2382,748.2610263969515,748.2610263969515
2000006181209180,2023-08-03,1199.0,2.0,2398.0,,,1139375851,Capital Federal,,CNX,2023,8,3,3,False,2023-08,1199.0,,160.2382,1496.522052793903,748.2610263969515
2000006188084696,2023-08-04,1199.0,1.0,1199.0,,,1142057561,Buenos Aires,,CNX,2023,8,3,4,False,2023-08,1199.0,,160.2382,748.2610263969515,748.2610263969515
2000006195876388,2023-08-05,1499.0,1.0,1499.0,,,611027262,Capital Federal,Caballito,CNX,2023,8,3,5,True,2023-08,1499.0,,160.2382,935.482300724796,935.482300724796
2000006204237304,2023-08-06,899.0,1.0,899.0,,,1401229902,,,CNX,2023,8,3,6,True,2023-08,899.0,,160.2382,561.0397520691071,561.0397520691071
2000006218591128,2023-08-08,1499.0,1.0,1499.0,,,868546850,Capital Federal,,CNX,2023,8,3,1,False,2023-08,1499.0,,160.2382,935.482300724796,935.482300724796
2000006225845370,2023-08-09,1899.0,1.0,1899.0,,,1131699441,Capital Federal,Palermo,CNX,2023,8,3,2,False,2023-08,1899.0,,160.2382,1185.1106664952551,1185.1106664952551
2000006241694072,2023-08-11,1399.0,1.0,1399.0,,,905075535,,,CNX,2023,8,3,4,False,2023-08,1399.0,,160.2382,873.0752092821812,873.0752092821812
2000006247523660,2023-08-12,1899.0,1.0,1899.0,,,905910028,Capital Federal,Mataderos,CNX,2023,8,3,5,True,2023-08,1899.0,,160.2382,1185.1106664952551,1185.1106664952551
2000006251834124,2023-08-13,999.0,1.0,999.0,,,612663153,Buenos Aires,José C. Paz,CNX,2023,8,3,6,True,2023-08,999.0,,160.2382,623.4468435117219,623.4468435117219
2000006259889266,2023-08-14,1399.0,1.0,1399.0,,,612400451,Buenos Aires,Lomas de Zamora,CNX,2023,8,3,0,False,2023-08,1399.0,,160.2382,873.0752092821812,873.0752092821812
2000006256797766,2023-08-14,1399.0,1.0,1399.0,,,1164050076,,,CNX,2023,8,3,0,False,2023-08,1399.0,,160.2382,873.0752092821812,873.0752092821812
2000006271145004,2023-08-16,1599.0,1.0,1599.0,,,905091715,Córdoba,Río Cuarto,CNX,2023,8,3,2,False,2023-08,1599.0,,160.2382,997.8893921674107,997.8893921674107
2000006306215636,2023-08-21,6000.0,1.0,6000.0,,,1468553746,Córdoba,,CNX,2023,8,3,0,False,2023-08,6000.0,,160.2382,3744.425486556888,3744.425486556888
2000006306215634,2023-08-21,6000.0,1.0,6000.0,,,1468553848,Córdoba,,CNX,2023,8,3,0,False,2023-08,6000.0,,160.2382,3744.425486556888,3744.425486556888
2000006307769550,2023-08-21,2900.0,1.0,2900.0,,,1135199132,Buenos Aires,Castelar,CNX,2023,8,3,0,False,2023-08,2900.0,,160.2382,1809.8056518358294,1809.8056518358294
2000006313978038,2023-08-22,1899.0,1.0,1899.0,,,1167364579,Capital Federal,Parque Patricios,CNX,2023,8,3,1,False,2023-08,1899.0,,160.2382,1185.1106664952551,1185.1106664952551
2000006320648438,2023-08-23,1999.0,1.0,1999.0,,,704142864,Córdoba,Río Cuarto,CNX,2023,8,3,2,False,2023-08,1999.0,,160.2382,1247.51775793787,1247.51775793787
2000006319422812,2023-08-23,1399.0,1.0,1399.0,,,612400451,Buenos Aires,Mar del Plata,CNX,2023,8,3,2,False,2023-08,1399.0,,160.2382,873.0752092821812,873.0752092821812
2000006332622768,2023-08-25,1999.0,1.0,1999.0,,,614649122,Capital Federal,Capital Federal,CNX,2023,8,3,4,False,2023-08,1999.0,,160.2382,1247.51775793787,1247.51775793787
2000006346367264,2023-08-27,1999.0,1.0,1999.0,,,612662679,Capital Federal,Villa Devoto,CNX,2023,8,3,6,True,2023-08,1999.0,,160.2382,1247.51775793787,1247.51775793787
2000006357451874,2023-08-29,1699.0,1.0,1699.0,,,868546850,Buenos Aires,Mar del Plata,CNX,2023,8,3,1,False,2023-08,1699.0,,160.2382,1060.2964836100255,1060.2964836100255
2000006386916658,2023-09-02,1699.0,1.0,1699.0,,,1148623889,,,CNX,2023,9,3,5,True,2023-09,1699.0,,180.1077,943.324466416483,943.324466416483
2000006387314690,2023-09-02,12400.0,1.0,12400.0,,,612400451,Córdoba,Córdoba,CNX,2023,9,3,5,True,2023-09,12400.0,,180.1077,6884.769501803643,6884.769501803643
2000006396997096,2023-09-04,1699.0,1.0,1699.0,,,1386192695,Capital Federal,boedo,CNX,2023,9,3,0,False,2023-09,1699.0,,180.1077,943.324466416483,943.324466416483
2000006393896514,2023-09-04,1999.0,1.0,1999.0,,,607395641,Capital Federal,Palermo,CNX,2023,9,3,0,False,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006396963788,2023-09-04,799.0,1.0,799.0,,,608356037,Buenos Aires,Avellaneda,CNX,2023,9,3,0,False,2023-09,799.0,,180.1077,443.6234541887993,443.6234541887993
2000006407527912,2023-09-05,2899.0,1.0,2899.0,,,844983758,Buenos Aires,José C. Paz,CNX,2023,9,3,1,False,2023-09,2899.0,,180.1077,1609.5924827200615,1609.5924827200615
2000006410372878,2023-09-06,2000.0,1.0,2000.0,,,1453593794,Buenos Aires,Remedios De Escalada,CNX,2023,9,3,2,False,2023-09,2000.0,,180.1077,1110.4466938392973,1110.4466938392973
2000006417860688,2023-09-07,7000.0,1.0,7000.0,,,1467669250,Capital Federal,Monserrat,CNX,2023,9,3,3,False,2023-09,7000.0,,180.1077,3886.56342843754,3886.56342843754
2000006430389748,2023-09-09,1899.0,1.0,1899.0,,,1192578713,Buenos Aires,VILLA BALLESTER,CNX,2023,9,3,5,True,2023-09,1899.0,,180.1077,1054.3691358004128,1054.3691358004128
2000006437667762,2023-09-10,1899.0,1.0,1899.0,,,1106401052,Capital Federal,Almagro,CNX,2023,9,3,6,True,2023-09,1899.0,,180.1077,1054.3691358004128,1054.3691358004128
2000006452822902,2023-09-12,2299.0,1.0,2299.0,,,1320193530,Capital Federal,Recoleta,CNX,2023,9,3,1,False,2023-09,2299.0,,180.1077,1276.458474568272,1276.458474568272
2000006458286462,2023-09-13,2999.0,1.0,2999.0,,,1387963319,Capital Federal,Buenos Aires,CNX,2023,9,3,2,False,2023-09,2999.0,,180.1077,1665.1148174120262,1665.1148174120262
2000006479400488,2023-09-16,1999.0,1.0,1999.0,,,1365891997,Buenos Aires,Wilde,CNX,2023,9,3,5,True,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006479234538,2023-09-16,1999.0,1.0,1999.0,,,905910028,Buenos Aires,Wilde,CNX,2023,9,3,5,True,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006497575494,2023-09-19,1899.0,1.0,1899.0,,,1139375851,Capital Federal,Villa Devoto,CNX,2023,9,3,1,False,2023-09,1899.0,,180.1077,1054.3691358004128,1054.3691358004128
2000006549474030,2023-09-27,2690.0,1.0,2690.0,,,1425491484,Buenos Aires,Don Torcuato,CNX,2023,9,3,2,False,2023-09,2690.0,,180.1077,1493.5508032138548,1493.5508032138548
2000006553102914,2023-09-27,2499.0,1.0,2499.0,,,918097750,Capital Federal,Bsss,CNX,2023,9,3,2,False,2023-09,2499.0,,180.1077,1387.503143952202,1387.503143952202
2000006569836094,2023-09-30,2399.0,1.0,2399.0,,,1497140454,Buenos Aires,Villa Dominico,CNX,2023,9,3,5,True,2023-09,2399.0,,180.1077,1331.980809260237,1331.980809260237
2000006569836092,2023-09-30,1999.0,1.0,1999.0,,,1497103140,Buenos Aires,Villa Dominico,CNX,2023,9,3,5,True,2023-09,1999.0,,180.1077,1109.8914704923777,1109.8914704923777
2000006580986488,2023-10-02,1899.0,1.0,1899.0,,,1106401052,Capital Federal,C.A.B.A,CNX,2023,10,4,0,False,2023-10,1899.0,,202.9814,935.5537009794987,935.5537009794987
2000006585510032,2023-10-02,1899.0,1.0,1899.0,,,1131768685,Capital Federal,Buenos Aires,CNX,2023,10,4,0,False,2023-10,1899.0,,202.9814,935.5537009794987,935.5537009794987
2000006599444224,2023-10-04,799.0,1.0,799.0,,,1133364189,Capital Federal,Villa Urquiza,CNX,2023,10,4,2,False,2023-10,799.0,,202.9814,393.63212589922034,393.63212589922034
2000006614557904,2023-10-06,2399.0,1.0,2399.0,,,921392208,Capital Federal,,CNX,2023,10,4,4,False,2023-10,2399.0,,202.9814,1181.8816896523524,1181.8816896523524
2000006652904090,2023-10-11,2990.0,1.0,2990.0,,,1365891997,Capital Federal,Recoleta,CNX,2023,10,4,2,False,2023-10,2990.0,,202.9814,1473.0413722636654,1473.0413722636654
